"","...1","i","df_name","k","df_name_specific","Time","CalendarURL","Location"
"5028",5028,1249,"Carrer de Garriga i Roca",15,"Carrer de Garriga i Roca 14","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/14120600014000140","Delante de casa"
"5029",5029,1249,"Carrer de Garriga i Roca",20,"Carrer de Garriga i Roca 19 - 21","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/14120600019000210","Delante de casa"
"5030",5030,1249,"Carrer de Garriga i Roca",25,"Carrer de Garriga i Roca 28","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/14120600028000280","Delante de casa"
"5031",5031,1250,"Passatge de l'Estació",1,"Passatge de l'Estació 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11600500001000010","Delante de casa"
"5032",5032,1250,"Passatge de l'Estació",5,"Passatge de l'Estació 4","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11600500004000040","Delante de casa"
"5033",5033,1250,"Passatge de l'Estació",10,"Passatge de l'Estació 8","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11600500008000080","Delante de casa"
"5034",5034,1251,"Avinguda de Roma",1,"Avinguda de Roma 1 - 3","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100001000030","Delante de casa"
"5035",5035,1251,"Avinguda de Roma",5,"Avinguda de Roma 8","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100008000080","Delante de casa"
"5036",5036,1251,"Avinguda de Roma",10,"Avinguda de Roma 13 - 15","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100013000150","Delante de casa"
"5037",5037,1251,"Avinguda de Roma",15,"Avinguda de Roma 19 - 21","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100019000210","Delante de casa"
"5038",5038,1251,"Avinguda de Roma",20,"Avinguda de Roma 25 - 27","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100025000270","Delante de casa"
"5039",5039,1251,"Avinguda de Roma",25,"Avinguda de Roma 33","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28720100033000330","Delante de casa"
"5040",5040,1252,"Carrer de la Farigola",1,"Carrer de la Farigola 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400001000010","Delante de casa"
"5041",5041,1252,"Carrer de la Farigola",5,"Carrer de la Farigola 5 - 9","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400005000090","Delante de casa"
"5042",5042,1252,"Carrer de la Farigola",10,"Carrer de la Farigola 12","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400012000120","Delante de casa"
"5043",5043,1252,"Carrer de la Farigola",15,"Carrer de la Farigola 18","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400018000180","Delante de casa"
"5044",5044,1252,"Carrer de la Farigola",20,"Carrer de la Farigola 22","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400022000220","Delante de casa"
"5045",5045,1252,"Carrer de la Farigola",25,"Carrer de la Farigola 26","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12010400026000260","Delante de casa"
"5046",5046,1253,"Carrer de Casals i Cuberó",1,"Carrer de Casals i Cuberó 164 - 172","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300164001720","Delante de casa"
"5047",5047,1253,"Carrer de Casals i Cuberó",5,"Carrer de Casals i Cuberó 177 - 181","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300177001810","Delante de casa"
"5048",5048,1253,"Carrer de Casals i Cuberó",10,"Carrer de Casals i Cuberó 185","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300185001850","Delante de casa"
"5049",5049,1253,"Carrer de Casals i Cuberó",15,"Carrer de Casals i Cuberó 194 - 196","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300194001960","Delante de casa"
"5050",5050,1253,"Carrer de Casals i Cuberó",20,"Carrer de Casals i Cuberó 201","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300201002010","Delante de casa"
"5051",5051,1253,"Carrer de Casals i Cuberó",25,"Carrer de Casals i Cuberó 209","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07040300209002090","Delante de casa"
"5052",5052,1254,"Carrer de Venus",1,"Carrer de Venus 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35650800001000010","Delante de casa"
"5053",5053,1254,"Carrer de Venus",5,"Carrer de Venus 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35650800005000050","Delante de casa"
"5054",5054,1254,"Carrer de Venus",10,"Carrer de Venus 8I","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35650800008I0008I","Delante de casa"
"5055",5055,1255,"Carrer de Nulles",1,"Carrer de Nulles 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70090100001000010","Delante de casa"
"5056",5056,1255,"Carrer de Nulles",5,"Carrer de Nulles 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70090100005000050","Delante de casa"
"5057",5057,1255,"Carrer de Nulles",10,"Carrer de Nulles 10","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70090100010000100","Delante de casa"
"5058",5058,1256,"Carrer de Francesc Alegre",1,"Carrer de Francesc Alegre 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600001000010","Delante de casa"
"5059",5059,1256,"Carrer de Francesc Alegre",5,"Carrer de Francesc Alegre 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600005000050","Delante de casa"
"5060",5060,1256,"Carrer de Francesc Alegre",10,"Carrer de Francesc Alegre 10","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600010000100","Delante de casa"
"5061",5061,1256,"Carrer de Francesc Alegre",15,"Carrer de Francesc Alegre 14","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600014000140","Delante de casa"
"5062",5062,1256,"Carrer de Francesc Alegre",20,"Carrer de Francesc Alegre 18","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600018000180","Delante de casa"
"5063",5063,1256,"Carrer de Francesc Alegre",25,"Carrer de Francesc Alegre 23","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13280600023000230","Delante de casa"
"5064",5064,1257,"Plaça de la Palmera de Sant Martí",1,"Plaça de la Palmera de Sant Martí 1S","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70017700001S0001S","Delante de casa"
"5065",5065,1258,"Passatge de Turull",1,"Passatge de Turull 1 - 3","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34835000001000030","Delante de casa"
"5066",5066,1258,"Passatge de Turull",5,"Passatge de Turull 7","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34835000007000070","Delante de casa"
"5067",5067,1259,"Carrer de la Cantera",1,"Carrer de la Cantera 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500001000010","Delante de casa"
"5068",5068,1259,"Carrer de la Cantera",5,"Carrer de la Cantera 7","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500007000070","Delante de casa"
"5069",5069,1259,"Carrer de la Cantera",10,"Carrer de la Cantera 12 - 14","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500012000140","Delante de casa"
"5070",5070,1259,"Carrer de la Cantera",15,"Carrer de la Cantera 19 - 21","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500019000210","Delante de casa"
"5071",5071,1259,"Carrer de la Cantera",20,"Carrer de la Cantera 26","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500026000260","Delante de casa"
"5072",5072,1259,"Carrer de la Cantera",25,"Carrer de la Cantera 32 - 34","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06100500032000340","Delante de casa"
"5073",5073,1260,"Carrer de Deià",1,"Carrer de Deià 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900001000010","Delante de casa"
"5074",5074,1260,"Carrer de Deià",5,"Carrer de Deià 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900005000050","Delante de casa"
"5075",5075,1260,"Carrer de Deià",10,"Carrer de Deià 10","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900010000100","Delante de casa"
"5076",5076,1260,"Carrer de Deià",15,"Carrer de Deià 17","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900017000170","Delante de casa"
"5077",5077,1260,"Carrer de Deià",20,"Carrer de Deià 21","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900021000210","Delante de casa"
"5078",5078,1260,"Carrer de Deià",25,"Carrer de Deià 26","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/10020900026000260","Delante de casa"
"5079",5079,1261,"Carrer Longitudinal 11",1,"Carrer Longitudinal 11 34",NA,NA,NA
"5080",5080,1261,"Carrer Longitudinal 11",5,"Carrer Longitudinal 11 42",NA,NA,NA
"5081",5081,1261,"Carrer Longitudinal 11",10,"Carrer Longitudinal 11 52",NA,NA,NA
"5082",5082,1261,"Carrer Longitudinal 11",15,"Carrer Longitudinal 11 62",NA,NA,NA
"5083",5083,1261,"Carrer Longitudinal 11",20,"Carrer Longitudinal 11 72",NA,NA,NA
"5084",5084,1261,"Carrer Longitudinal 11",25,"Carrer Longitudinal 11 82",NA,NA,NA
"5085",5085,1262,"Carrer de Pablo Iglesias",1,"Carrer de Pablo Iglesias 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800001000010","Delante de casa"
"5086",5086,1262,"Carrer de Pablo Iglesias",5,"Carrer de Pablo Iglesias 5 - 11","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800005000110","Delante de casa"
"5087",5087,1262,"Carrer de Pablo Iglesias",10,"Carrer de Pablo Iglesias 12","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800012000120","Delante de casa"
"5088",5088,1262,"Carrer de Pablo Iglesias",15,"Carrer de Pablo Iglesias 20 - 22","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800020000220","Delante de casa"
"5089",5089,1262,"Carrer de Pablo Iglesias",20,"Carrer de Pablo Iglesias 32","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800032000320","Delante de casa"
"5090",5090,1262,"Carrer de Pablo Iglesias",25,"Carrer de Pablo Iglesias 37","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35170800037000370","Delante de casa"
"5091",5091,1263,"Plaça de les Matemàtiques",1,"Plaça de les Matemàtiques 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70137600001000010","Delante de casa"
"5092",5092,1264,"Carrer de Matamala",1,"Carrer de Matamala 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20480500005000050","Delante de casa"
"5093",5093,1264,"Carrer de Matamala",5,"Carrer de Matamala 9","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20480500009000090","Delante de casa"
"5094",5094,1264,"Carrer de Matamala",10,"Carrer de Matamala 12B","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20480500012B0012B","Delante de casa"
"5095",5095,1264,"Carrer de Matamala",15,"Carrer de Matamala 17","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20480500017000170","Delante de casa"
"5096",5096,1264,"Carrer de Matamala",20,"Carrer de Matamala 22","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20480500022000220","Delante de casa"
"5097",5097,1265,"Carrer del Vidriol",1,"Carrer del Vidriol 1 - 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36030100001000050","Delante de casa"
"5098",5098,1265,"Carrer del Vidriol",5,"Carrer del Vidriol 6","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36030100006000060","Delante de casa"
"5099",5099,1265,"Carrer del Vidriol",10,"Carrer del Vidriol 10","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36030100010000100","Delante de casa"
"5100",5100,1265,"Carrer del Vidriol",15,"Carrer del Vidriol 20","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36030100020000200","Delante de casa"
"5101",5101,1266,"Carrer del Port de Tianjin",1,"Carrer del Port de Tianjin 1",NA,NA,NA
"5102",5102,1266,"Carrer del Port de Tianjin",5,"Carrer del Port de Tianjin 4",NA,NA,NA
"5103",5103,1266,"Carrer del Port de Tianjin",10,"Carrer del Port de Tianjin 9",NA,NA,NA
"5104",5104,1266,"Carrer del Port de Tianjin",15,"Carrer del Port de Tianjin 14",NA,NA,NA
"5105",5105,1266,"Carrer del Port de Tianjin",20,"Carrer del Port de Tianjin 20",NA,NA,NA
"5106",5106,1267,"Carrer del Marne",1,"Carrer del Marne 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700001000010","Delante de casa"
"5107",5107,1267,"Carrer del Marne",5,"Carrer del Marne 3B","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700003B0003B","Delante de casa"
"5108",5108,1267,"Carrer del Marne",10,"Carrer del Marne 8","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700008000080","Delante de casa"
"5109",5109,1267,"Carrer del Marne",15,"Carrer del Marne 12X","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700012X0012X","Delante de casa"
"5110",5110,1267,"Carrer del Marne",20,"Carrer del Marne 19","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700019000190","Delante de casa"
"5111",5111,1267,"Carrer del Marne",25,"Carrer del Marne 27","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/19816700027000270","Delante de casa"
"5112",5112,1268,"Carrer de Santa Marta",1,"Carrer de Santa Marta 1 - 3","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800001000030","Delante de casa"
"5113",5113,1268,"Carrer de Santa Marta",5,"Carrer de Santa Marta 6","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800006000060","Delante de casa"
"5114",5114,1268,"Carrer de Santa Marta",10,"Carrer de Santa Marta 11","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800011000110","Delante de casa"
"5115",5115,1268,"Carrer de Santa Marta",15,"Carrer de Santa Marta 18","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800018000180","Delante de casa"
"5116",5116,1268,"Carrer de Santa Marta",20,"Carrer de Santa Marta 23","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800023000230","Delante de casa"
"5117",5117,1268,"Carrer de Santa Marta",25,"Carrer de Santa Marta 31","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31760800031000310","Delante de casa"
"5118",5118,1269,"Carrer de Vilassar",1,"Carrer de Vilassar 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36290800001000010","Delante de casa"
"5119",5119,1269,"Carrer de Vilassar",5,"Carrer de Vilassar 7","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36290800007000070","Delante de casa"
"5120",5120,1269,"Carrer de Vilassar",10,"Carrer de Vilassar 12","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36290800012000120","Delante de casa"
"5121",5121,1269,"Carrer de Vilassar",15,"Carrer de Vilassar 18 - 20","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36290800018000200","Delante de casa"
"5122",5122,1270,"Carrer de l'Aviador Ruiz de Alda",1,"Carrer de l'Aviador Ruiz de Alda 1U","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/02900200001U0001U","Delante de casa"
"5123",5123,1270,"Carrer de l'Aviador Ruiz de Alda",5,"Carrer de l'Aviador Ruiz de Alda 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/02900200005000050","Delante de casa"
"5124",5124,1270,"Carrer de l'Aviador Ruiz de Alda",10,"Carrer de l'Aviador Ruiz de Alda 10","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/02900200010000100","Delante de casa"
"5125",5125,1270,"Carrer de l'Aviador Ruiz de Alda",15,"Carrer de l'Aviador Ruiz de Alda 15","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/02900200015000150","Delante de casa"
